participant,trial_index,chart category,chart name,has dots,has median,jitter,group,response time (s),rating,location pvalue,spread pvalue,nonnormality pvalue,Kolmogorov-Smirnov distance,Wasserstein distance,Wasserstein spearman
P30baff7b3fb5e8,99,Dot,dot plot with median,1,1,density random,prolific,1.222,2,0.575355893510304,0.389338850576116,0.378921502933886,0.14,0.16664406779661,0.340482481641907
P30feb41c8ce668,0,Box,range bar,0,1,beeswarm,friends,3.233,2,0.220052667337558,0.726474388634926,0.380013989424938,0.14,0.206901669758813,0.582736101713943
P30feb41c8ce668,1,Violin,violin plot with box,0,0,beeswarm,friends,6.283,4,0.0000000811469327288705,0.861681393224571,0.111358689948956,0.5,0.762657091561939,0.582736101713943
P30feb41c8ce668,2,Bands,density bands 5-50-90,0,0,beeswarm,friends,1.483,4,0.559185672818139,0.000714934862215966,0.432722650293869,0.24,0.338522167487685,0.582736101713943
P30feb41c8ce668,3,Bands,density bands 5-50-90,0,0,beeswarm,friends,6.05,1,0.924916989566871,0.00125355569884111,0.00209253551227017,0.24,0.361230769230769,0.582736101713943
P30feb41c8ce668,4,Dot,dot plot with median,1,1,beeswarm,friends,5.467,4,0.0365078578483666,0.322712348595712,0.309222698642259,0.28,0.299178082191781,0.582736101713943
P30feb41c8ce668,5,Violin,violin plot with box,0,0,beeswarm,friends,4.267,1,0.891488445645312,0.14583342327862,0.219982096994355,0.18,0.147761674718196,0.582736101713943
P30feb41c8ce668,6,Violin,violin plot with box,0,0,beeswarm,friends,3.65,3,0.00350663777348381,0.0844657399342574,0.0650787325151639,0.34,0.363762662807525,0.582736101713943
P30feb41c8ce668,7,Violin,violin plot with box,0,0,beeswarm,friends,3.733,4,0.0000283530850315739,0.130319170241926,0.247663717249776,0.46,0.686757281553398,0.582736101713943
P30feb41c8ce668,8,Dot,dot plot with median,1,1,beeswarm,friends,5.517,2,0.171873274748024,0.00123414923874887,0.411082049114341,0.24,0.275457413249211,0.582736101713943
P30feb41c8ce668,9,Violin,violin plot with box,0,0,beeswarm,friends,1.867,1,0.556307269323229,0.451579998868021,0.832994646347479,0.14,0.131043771043771,0.582736101713943
P30feb41c8ce668,10,Dot,dot plot with median,1,1,beeswarm,friends,2.7,3,0.0000997411862495579,0.177192804167828,0.417935563588221,0.46,0.529737302977233,0.582736101713943
P30feb41c8ce668,11,Box,range bar,0,1,beeswarm,friends,2.067,1,0.192860785838422,0.810812724940429,0.071483230909586,0.24,0.256,0.582736101713943
P30feb41c8ce668,12,Box,range bar,0,1,beeswarm,friends,1.2,1,0.481620043522335,0.548217958459645,0.0178725105305195,0.18,0.228828828828829,0.582736101713943
P30feb41c8ce668,13,Violin,violin plot with box,0,0,beeswarm,friends,2.133,2,0.608821927700268,0.222701574834964,0.236457180693552,0.2,0.155733333333333,0.582736101713943
P30feb41c8ce668,15,Box,range bar,0,1,beeswarm,friends,2.65,1,0.921571857150205,0.118006061143922,0.343528636617906,0.12,0.205864332603939,0.582736101713943
P30feb41c8ce668,16,Bands,density bands 5-50-90,0,0,beeswarm,friends,4.517,2,0.75121870793443,0.013354734662248,0.350311192883201,0.18,0.195644555694618,0.582736101713943
P30feb41c8ce668,17,Box,range bar,0,1,beeswarm,friends,4.1,4,0.00000000493876006757432,0.757599116434456,0.429868175392051,0.46,0.823943262411348,0.582736101713943
P30feb41c8ce668,18,Box,range bar,0,1,beeswarm,friends,2.2,1,0.90152978516456,0.0152336013095231,0.120484865268268,0.2,0.23005076142132,0.582736101713943
P30feb41c8ce668,19,Violin,violin plot with box,0,0,beeswarm,friends,1.55,2,0.692670791567029,0.000000317914345959736,0.019289666485538,0.26,0.488152866242038,0.582736101713943
P30feb41c8ce668,20,Bands,density bands 5-50-90,0,0,beeswarm,friends,4.767,1,0.681765256359021,0.0145503768628215,0.475868398756307,0.18,0.260831024930748,0.582736101713943
P30feb41c8ce668,21,Dot,dot plot with median,1,1,beeswarm,friends,2.617,1,0.178627590559402,0.00966983555720291,0.0478827155986097,0.28,0.209105180533752,0.582736101713943
P30feb41c8ce668,22,Violin,violin plot with box,0,0,beeswarm,friends,3.383,1,0.722724230651278,0.000479576029521756,0.161294189912572,0.22,0.487710843373494,0.582736101713943
P30feb41c8ce668,23,Violin,violin plot with box,0,0,beeswarm,friends,1.65,1,0.0349963349660247,0.620877306255307,0.387676305955624,0.24,0.305369649805448,0.582736101713943
P30feb41c8ce668,24,Violin,violin plot with box,0,0,beeswarm,friends,1.1,1,0.653094675314842,0.443810224751154,0.333837863439509,0.14,0.126282051282051,0.582736101713943
P30feb41c8ce668,25,Dot,dot plot with median,1,1,beeswarm,friends,1.25,1,0.662254160722419,0.00979688218610342,0.0342908070741841,0.18,0.226960352422908,0.582736101713943
P30feb41c8ce668,26,Dot,dot plot with median,1,1,beeswarm,friends,3,2,0.53409188294132,0.0000126943808169688,0.0440059000488258,0.26,0.510909090909091,0.582736101713943
P30feb41c8ce668,27,Dot,dot plot with median,1,1,beeswarm,friends,2.217,2,0.118442149433286,0.065013097315586,0.401505463651041,0.24,0.249801324503311,0.582736101713943
P30feb41c8ce668,28,Box,range bar,0,1,beeswarm,friends,2.167,1,0.876024454516913,0.727499747297014,0.1765888043251,0.14,0.113234811165846,0.582736101713943
P30feb41c8ce668,29,Box,range bar,0,1,beeswarm,friends,2.633,4,0.00000140046400143312,0.335687390255505,0.79225783513908,0.46,0.634155251141553,0.582736101713943
P30feb41c8ce668,30,Dot,dot plot with median,1,1,beeswarm,friends,2,1,0.930902933398457,0.000833197620204507,0.30475624953996,0.2,0.340473933649289,0.582736101713943
P30feb41c8ce668,31,Bands,density bands 5-50-90,0,0,beeswarm,friends,2.617,3,0.000000178243429793667,0.96274925164922,0.539401140009602,0.46,0.713652694610778,0.582736101713943
P30feb41c8ce668,32,Box,range bar,0,1,beeswarm,friends,2.167,1,0.610116212671853,0.000133087794540909,0.299815161757149,0.26,0.349243697478992,0.582736101713943
P30feb41c8ce668,34,Bands,density bands 5-50-90,0,0,beeswarm,friends,2.65,2,0.612119365904152,0.013884874776986,0.0160034135267938,0.16,0.326836027713626,0.582736101713943
P30feb41c8ce668,35,Violin,violin plot with box,0,0,beeswarm,friends,2.683,1,0.770993135251384,0.0771958588937443,0.704555898195729,0.14,0.146732348111658,0.582736101713943
P30feb41c8ce668,36,Dot,dot plot with median,1,1,beeswarm,friends,1.133,1,0.46544916456793,0.0646396258880064,0.371283274574348,0.2,0.226435452793834,0.582736101713943
P30feb41c8ce668,38,Bands,density bands 5-50-90,0,0,beeswarm,friends,2.167,4,0.000000062188305394173,0.934527201534102,0.249999739245226,0.54,0.702848,0.582736101713943
P30feb41c8ce668,41,Box,range bar,0,1,beeswarm,friends,2.35,3,0.0000105767247502442,0.974040122723248,0.0641110304889601,0.38,0.75616,0.582736101713943
P30feb41c8ce668,42,Violin,violin plot with box,0,0,beeswarm,friends,1.933,1,0.952671489395921,0.0294763218284717,0.677090963523538,0.14,0.190805500982318,0.582736101713943
P30feb41c8ce668,43,Dot,dot plot with median,1,1,beeswarm,friends,1.317,1,0.332133743438668,0.208936789657825,0.529184757811934,0.16,0.191344262295082,0.582736101713943
P30feb41c8ce668,44,Dot,dot plot with median,1,1,beeswarm,friends,0.883,1,0.510000718115264,0.00376516287868944,0.229197198239963,0.2,0.267490347490347,0.582736101713943
P30feb41c8ce668,45,Violin,violin plot with box,0,0,beeswarm,friends,3.217,3,0.000158298378758692,0.859232393487251,0.597905466819184,0.4,0.545836575875486,0.582736101713943
P30feb41c8ce668,46,Dot,dot plot with median,1,1,beeswarm,friends,1.95,1,0.502115126842914,0.162523336760257,0.51647574586901,0.12,0.180909090909091,0.582736101713943
P30feb41c8ce668,47,Box,range bar,0,1,beeswarm,friends,1.917,3,0.000362701735584725,0.210609452906602,0.124295909968782,0.42,0.524579124579125,0.582736101713943
P30feb41c8ce668,48,Box,range bar,0,1,beeswarm,friends,1.45,1,0.714346938274238,0.0000954092675340412,0.164641676632394,0.22,0.381459227467811,0.582736101713943
P30feb41c8ce668,49,Dot,dot plot with median,1,1,beeswarm,friends,1.783,1,0.214674658569028,0.400923593438743,0.156880027132281,0.16,0.207127272727273,0.582736101713943
P30feb41c8ce668,50,Bands,density bands 5-50-90,0,0,beeswarm,friends,1.283,2,0.000348675313758706,0.540860533255042,0.184079916898989,0.44,0.55061295971979,0.582736101713943
P30feb41c8ce668,55,Box,range bar,0,1,beeswarm,friends,4.983,1,0.343688842536337,0.819806807859335,0.222292123419156,0.18,0.164282982791587,0.582736101713943
P30feb41c8ce668,56,Box,range bar,0,1,beeswarm,friends,2.95,4,3.46389583683049e-14,0.318680093073389,0.123600138603229,0.68,0.913131313131313,0.582736101713943
P30feb41c8ce668,57,Violin,violin plot with box,0,0,beeswarm,friends,2.383,4,0.000000385635799959871,0.562100230270795,0.0062260564928252,0.6,0.641777777777778,0.582736101713943
P30feb41c8ce668,58,Dot,dot plot with median,1,1,beeswarm,friends,2.633,1,0.633965413480628,0.540385159765784,0.0554813844934354,0.16,0.13974025974026,0.582736101713943
P30feb41c8ce668,59,Violin,violin plot with box,0,0,beeswarm,friends,4.017,2,0.356201774318278,0.00000216111839645983,0.000184493817894091,0.28,0.288423114593536,0.582736101713943
P30feb41c8ce668,60,Violin,violin plot with box,0,0,beeswarm,friends,1.75,3,0.000193238229166948,0.548359617611608,0.202095869811225,0.36,0.587945205479452,0.582736101713943
P30feb41c8ce668,63,Bands,density bands 5-50-90,0,0,beeswarm,friends,0.95,1,0.709663113035533,0.000653576210474238,0.561777816499005,0.18,0.376888888888889,0.582736101713943
P30feb41c8ce668,64,Box,range bar,0,1,beeswarm,friends,1.883,3,0.000000829930062673512,0.1088541535285,0.672809102968624,0.48,0.681815336463224,0.582736101713943
P30feb41c8ce668,65,Bands,density bands 5-50-90,0,0,beeswarm,friends,3.117,4,1.5023871036135e-10,0.422554341819851,0.491140153176237,0.6,0.793489655172414,0.582736101713943
P30feb41c8ce668,66,Box,range bar,0,1,beeswarm,friends,2.733,4,0.0000468212144957292,0.41348642502947,0.241376090970131,0.5,0.539436152570481,0.582736101713943
P30feb41c8ce668,67,Box,range bar,0,1,beeswarm,friends,1.767,1,0.694527885345457,0.00162477422176388,0.594652298587324,0.22,0.322141119221411,0.582736101713943
P30feb41c8ce668,68,Box,range bar,0,1,beeswarm,friends,1.083,1,0.46838256334595,0.000104445692169053,0.0515967308251074,0.24,0.551269035532995,0.582736101713943
P30feb41c8ce668,69,Bands,density bands 5-50-90,0,0,beeswarm,friends,2.25,3,0.815579706194321,0.0574572932906092,0.524997213576975,0.18,0.177082706766917,0.582736101713943
P30feb41c8ce668,72,Box,range bar,0,1,beeswarm,friends,1.983,3,0.000231208005985639,0.19437475007586,0.103326533944016,0.44,0.479723183391004,0.582736101713943
P30feb41c8ce668,73,Bands,density bands 5-50-90,0,0,beeswarm,friends,3.533,4,0.163436776730781,0.0601207359649574,0.283186171493231,0.28,0.233136427566807,0.582736101713943
P30feb41c8ce668,74,Dot,dot plot with median,1,1,beeswarm,friends,2.533,2,0.933268699855202,0.0163925023993254,0.405493562202778,0.16,0.214084507042254,0.582736101713943
P30feb41c8ce668,75,Dot,dot plot with median,1,1,beeswarm,friends,1.117,1,0.362012104624702,0.0355236070181206,0.302552594305531,0.18,0.246796657381616,0.582736101713943
P30feb41c8ce668,77,Dot,dot plot with median,1,1,beeswarm,friends,1.2,1,0.577941414616654,0.000656255398780115,0.364775454594024,0.2,0.37953091684435,0.582736101713943
P30feb41c8ce668,78,Bands,density bands 5-50-90,0,0,beeswarm,friends,2.117,3,0.957338537779816,0.081684169022215,0.0569881934042131,0.12,0.130693069306931,0.582736101713943
P30feb41c8ce668,79,Box,range bar,0,1,beeswarm,friends,3.117,1,0.364903627413186,0.000888247482847993,0.00182899113966163,0.26,0.374158607350097,0.582736101713943
P30feb41c8ce668,80,Bands,density bands 5-50-90,0,0,beeswarm,friends,2.183,3,0.0000328231567663373,0.0158596480887374,0.403711755268337,0.42,0.565804416403786,0.582736101713943
P30feb41c8ce668,81,Violin,violin plot with box,0,0,beeswarm,friends,2.55,2,0.454192569082184,0.0344868483555993,0.00944210356481755,0.24,0.387286063569682,0.582736101713943
P30feb41c8ce668,82,Box,range bar,0,1,beeswarm,friends,2.333,1,0.693001986621998,0.00000107380743807894,0.000731879186752877,0.26,0.313860045146727,0.582736101713943
P30feb41c8ce668,84,Violin,violin plot with box,0,0,beeswarm,friends,2.817,1,0.934866771841029,0.382463610193672,0.0514416218024081,0.12,0.168374655647383,0.582736101713943
P30feb41c8ce668,85,Violin,violin plot with box,0,0,beeswarm,friends,1.467,1,0.037048732102847,0.448241950170717,0.222697382130851,0.24,0.399440559440559,0.582736101713943
P30feb41c8ce668,86,Bands,density bands 5-50-90,0,0,beeswarm,friends,1,1,0.658638070863351,0.0114594056494202,0.354431386167791,0.18,0.246467065868264,0.582736101713943
P30feb41c8ce668,87,Dot,dot plot with median,1,1,beeswarm,friends,6.833,2,0.24785428597256,0.00000017243952776802,0.00103591669014095,0.32,0.3603426124197,0.582736101713943
P30feb41c8ce668,88,Bands,density bands 5-50-90,0,0,beeswarm,friends,6.017,4,0.635286543012156,0.00122082955422198,0.0711975564286818,0.2,0.271222222222222,0.582736101713943
P30feb41c8ce668,89,Bands,density bands 5-50-90,0,0,beeswarm,friends,4.533,2,0.459076649449993,0.0159512102506787,0.257949614051055,0.18,0.278161648177496,0.582736101713943
P30feb41c8ce668,90,Box,range bar,0,1,beeswarm,friends,2.383,4,6.3202554301256e-11,0.433824331880944,0.518600252747102,0.6,0.830388489208632,0.582736101713943
P30feb41c8ce668,91,Bands,density bands 5-50-90,0,0,beeswarm,friends,2.2,1,0.937743518018502,0.0732365116057565,0.701224306976141,0.12,0.168219178082192,0.582736101713943
P30feb41c8ce668,92,Bands,density bands 5-50-90,0,0,beeswarm,friends,1.483,2,0.298420083941757,0.0264969051222612,0.0452563139138716,0.24,0.280984340044743,0.582736101713943
P30feb41c8ce668,93,Dot,dot plot with median,1,1,beeswarm,friends,3.083,2,0.0114214270076156,0.149023907121094,0.0879068262064229,0.36,0.401594202898551,0.582736101713943
P30feb41c8ce668,94,Box,range bar,0,1,beeswarm,friends,1.133,1,0.40938394859516,0.0753445558752808,0.292447036383386,0.22,0.226836879432624,0.582736101713943
P30feb41c8ce668,95,Violin,violin plot with box,0,0,beeswarm,friends,1.433,1,0.565377837344773,0.000000286336216959171,0.000637154293878402,0.34,0.342244289970209,0.582736101713943
P30feb41c8ce668,96,Box,range bar,0,1,beeswarm,friends,1.933,3,0.000000465516009517941,0.198107940584179,0.600907622180999,0.42,0.706921739130435,0.582736101713943
P30feb41c8ce668,97,Bands,density bands 5-50-90,0,0,beeswarm,friends,3.35,1,0.46901255156296,0.00472436111373598,0.085438316323669,0.2,0.281948955916473,0.582736101713943
P30feb41c8ce668,98,Violin,violin plot with box,0,0,beeswarm,friends,4.183,3,0.00000159155507795106,0.537755619487379,0.0364158741053828,0.44,0.811146384479718,0.582736101713943
P30feb41c8ce668,99,Dot,dot plot with median,1,1,beeswarm,friends,1.867,1,0.762224498473903,0.000706235951003054,0.374264335705656,0.2,0.483870967741935,0.582736101713943
P32da2b90496098,0,Dot,dot plot,1,0,density random,prolific,4.608,1,0.299444254222397,0.322897394095822,0.00862910532468945,0.12,0.172192066805845,0.333056481103662
P32da2b90496098,1,Bands,density bands 5-50-90,0,0,beeswarm,prolific,2.162,2,0.241736925326144,0.000000125031129227793,0.000000604153699528794,0.34,0.367966101694915,0.333056481103662
P32da2b90496098,2,Dot,dot plot with median,1,1,beeswarm,prolific,2.249,1,0.634736005761841,0.0147802201950409,0.36713311893246,0.14,0.288592592592592,0.333056481103662
P32da2b90496098,3,Violin,violin plot with box,0,0,density random,prolific,2.982,2,0.348524471159901,0.0982507761523266,0.185942270662814,0.14,0.26760667903525,0.333056481103662
P32da2b90496098,4,Box,box plot with dots,1,1,random,prolific,1.959,2,0.145514735389377,0.0608730002284712,0.188828899446582,0.24,0.209376053962901,0.333056481103662
P32da2b90496098,5,Bands,density bands 5-50-90,0,0,random,prolific,1.918,2,0.672910754429496,0.254523535323275,0.00644115818277716,0.2,0.191535836177474,0.333056481103662
P32da2b90496098,6,Violin,violin plot with dots,1,0,density random,prolific,1.643,4,0.05641033878854,0.802047107832755,0.307689051585387,0.16,0.294913957934991,0.333056481103662
P32da2b90496098,7,Box,box plot,0,1,wilkinson,prolific,3.05,2,0.000891480386456589,0.562100230270796,0.0062260564928252,0.32,0.63719587628866,0.333056481103662
P32da2b90496098,8,Box,box plot with dots,1,1,random,prolific,1.763,1,0.673455535206202,0.00317228315659679,0.0418555359640025,0.2,0.218567335243553,0.333056481103662
P32da2b90496098,9,Dot,dot plot with median,1,1,density random,prolific,3.903,2,0.397241147716174,0.213475566058464,0.295596632062342,0.18,0.159190556492411,0.333056481103662
P32da2b90496098,10,Violin,violin plot with median,0,1,random,prolific,2.386,3,0.321579566400569,0.722984412480096,0.141781942163241,0.12,0.146863711001642,0.333056481103662
P32da2b90496098,11,Violin,violin plot,0,0,density random,prolific,1.455,4,0.0000000111999645113769,0.24967276589839,0.370033231366575,0.58,0.749951377633712,0.333056481103662
P32da2b90496098,12,Violin,violin plot with box,0,0,wilkinson,prolific,1.519,1,0.545522082772009,0.0629220445886158,0.452646434277538,0.16,0.192695652173913,0.333056481103662
P32da2b90496098,13,Dot,dot plot with median,1,1,beeswarm,prolific,1.024,1,0.9377435180185,0.0732365116057543,0.701224306976141,0.12,0.168219178082192,0.333056481103662
P32da2b90496098,14,Box,box plot,0,1,random,prolific,1.291,1,0.4693429909259,0.0040952946501529,0.0075218350538271,0.24,0.178382978723404,0.333056481103662
P32da2b90496098,15,Violin,violin plot with median,0,1,random,prolific,1.944,2,0.837159962236954,0.527516042553465,0.0147042364622231,0.08,0.114575045207957,0.333056481103662
P32da2b90496098,16,Dot,dot plot,1,0,random,prolific,2.857,2,0.606983350367922,0.525295502240684,0.452478455483833,0.12,0.115187376725838,0.333056481103662
P32da2b90496098,17,Box,box plot with dots,1,1,wilkinson,prolific,1.158,2,0.00118822359532733,0.861136805640903,0.222286434049212,0.36,0.474359925788497,0.333056481103662
P32da2b90496098,18,Box,box plot with dots,1,1,wilkinson,prolific,4.097,2,0.0952438989524516,0.749551178773855,0.0178725105305195,0.2,0.304210526315789,0.333056481103662
P32da2b90496098,19,Bands,density bands 5-50-90,0,0,wilkinson,prolific,1.206,1,0.268315978230628,0.194698208133324,0.00535410704819402,0.26,0.247439024390244,0.333056481103662
P32da2b90496098,20,Dot,dot plot,1,0,wilkinson,prolific,3.536,2,0.0613005435754821,0.486380928308866,0.1663790115417,0.18,0.24832,0.333056481103662
P32da2b90496098,21,Dot,dot plot with median,1,1,density random,prolific,1.372,3,0.00000193569982243069,0.976328644873897,0.543497264266948,0.44,0.666287744227354,0.333056481103662
P32da2b90496098,22,Bands,density bands 5-50-90,0,0,wilkinson,prolific,0.812,3,0.725211781506248,1.99840144432528e-15,0.00000188277319622509,0.38,0.478089171974522,0.333056481103662
P32da2b90496098,23,Box,box plot with dots,1,1,beeswarm,prolific,1.675,3,0.850490867756019,0.000000673629290348643,0.0655660504127748,0.3,0.462633451957295,0.333056481103662
P32da2b90496098,24,Box,box plot,0,1,wilkinson,prolific,2.646,1,0.962881401256339,0.558840924801496,0.000555324893477927,0.16,0.202566510172144,0.333056481103662
